spec_id,spec_label,effort_var,model,term,beta,se,hr,hr.low,hr.high,p.value
spec_A,Record-based (legacy),log_effort_record_z,M0,(Intercept),-5.48686575728761,0.113319531886951,0.00414080213586717,0.00331607959133201,0.00517063654721108,0
spec_A,Record-based (legacy),log_effort_record_z,M1,(Intercept),-5.54716564729171,0.127746548816059,0.00389849129825719,0.00303498473853933,0.00500768066791056,0
spec_A,Record-based (legacy),log_effort_record_z,M1,effort_z,0.48629158774209,0.0375352132921734,1.62627412868358,1.51092579117097,1.75042848370191,2.18392876540827e-38
spec_A,Record-based (legacy),log_effort_record_z,M2,(Intercept),-5.48738889397114,0.106545366441305,0.00413863649688263,0.00335864448934224,0.00509976929909702,0
spec_A,Record-based (legacy),log_effort_record_z,M2,climate_z,0.192640301637188,0.0467973341904936,1.21244660001776,1.10618540715605,1.32891534130248,3.84702289744346e-05
spec_A,Record-based (legacy),log_effort_record_z,M3,(Intercept),-5.55151101971164,0.131933631205965,0.0038815876546021,0.00299712753636908,0.00502705425028802,0
spec_A,Record-based (legacy),log_effort_record_z,M3,climate_z,-0.0627599778118366,0.0502433031302685,0.939168868004986,0.851090464798871,1.03636240694837,0.211620727959337
spec_A,Record-based (legacy),log_effort_record_z,M3,effort_z,0.511226681222561,0.0427659449741805,1.66733522981811,1.53327416965233,1.81311785172966,6.18290630089394e-33
spec_A,Record-based (legacy),log_effort_record_z,M4,(Intercept),-5.65419088381359,0.136908529822725,0.00350280611765472,0.00267841091558162,0.00458094410626122,0
spec_A,Record-based (legacy),log_effort_record_z,M4,climate_z,-0.163531091741894,0.0487824953653118,0.849140097346411,0.771711284544089,0.934337645907883,0.000801577680279268
spec_A,Record-based (legacy),log_effort_record_z,M4,effort_z,0.375241370785595,0.0471519311613181,1.45534264942619,1.32687106215137,1.59625323639563,1.74653622449016e-15
spec_A,Record-based (legacy),log_effort_record_z,M4,climate_z:effort_z,0.291148555067159,0.0332181960804886,1.33796333041968,1.25362692597461,1.42797337585582,1.87223051910152e-18
spec_B,Observer visits (headline),log_effort_visits_z,M0,(Intercept),-5.48686575728761,0.113319531886951,0.00414080213586717,0.00331607959133201,0.00517063654721108,0
spec_B,Observer visits (headline),log_effort_visits_z,M1,(Intercept),-5.61020682950562,0.129155297071468,0.00366031221886772,0.00284170455405093,0.00471473556971054,0
spec_B,Observer visits (headline),log_effort_visits_z,M1,effort_z,0.628326773521278,0.0396279848595863,1.87447153842188,1.734390271662,2.02586673009109,1.28526586598974e-56
spec_B,Observer visits (headline),log_effort_visits_z,M2,(Intercept),-5.48738889397114,0.106545366441305,0.00413863649688263,0.00335864448934224,0.00509976929909702,0
spec_B,Observer visits (headline),log_effort_visits_z,M2,climate_z,0.192640301637188,0.0467973341904936,1.21244660001776,1.10618540715605,1.32891534130248,3.84702289744346e-05
spec_B,Observer visits (headline),log_effort_visits_z,M3,(Intercept),-5.63124109594424,0.141033393150093,0.00358412432368022,0.0027185230390042,0.00472534055562085,0
spec_B,Observer visits (headline),log_effort_visits_z,M3,climate_z,-0.170697371707472,0.051271144203685,0.843076673723635,0.762472517062629,0.932201832683927,0.000870624269392091
spec_B,Observer visits (headline),log_effort_visits_z,M3,effort_z,0.709883176484901,0.0476114462720578,2.03375365451738,1.85255310008662,2.23267766363588,2.84064004692041e-50
spec_B,Observer visits (headline),log_effort_visits_z,M4,(Intercept),-5.70998599232266,0.143006470778247,0.00331271894807303,0.00250296643871064,0.00438444026224148,0
spec_B,Observer visits (headline),log_effort_visits_z,M4,climate_z,-0.262278637480264,0.0498720233246303,0.769296638964094,0.697656928708672,0.848292755892033,1.44814570582508e-07
spec_B,Observer visits (headline),log_effort_visits_z,M4,effort_z,0.58828718762463,0.0511533930911823,1.80090116640884,1.62909808104502,1.99082243660386,1.31225056022881e-30
spec_B,Observer visits (headline),log_effort_visits_z,M4,climate_z:effort_z,0.245966757846221,0.0313093563282113,1.27885706087206,1.20273775347602,1.35979383487019,3.96549131687807e-15
spec_C,PCA composite,effort_pc1_z,M0,(Intercept),-5.48686575728761,0.113319531886951,0.00414080213586717,0.00331607959133201,0.00517063654721108,0
spec_C,PCA composite,effort_pc1_z,M1,(Intercept),-5.53569091023812,0.125217922870563,0.00394348310169748,0.0030852640334969,0.00504043051244067,0
spec_C,PCA composite,effort_pc1_z,M1,effort_z,0.33015349089461,0.0255856645441291,1.39118164579226,1.32313720652102,1.46272537878218,4.28178463290858e-38
spec_C,PCA composite,effort_pc1_z,M2,(Intercept),-5.48738889397114,0.106545366441305,0.00413863649688263,0.00335864448934224,0.00509976929909702,0
spec_C,PCA composite,effort_pc1_z,M2,climate_z,0.192640301637188,0.0467973341904936,1.21244660001776,1.10618540715605,1.32891534130248,3.84702289744346e-05
spec_C,PCA composite,effort_pc1_z,M3,(Intercept),-5.53656355248571,0.12614827576522,0.00394004335279365,0.00307695695201476,0.00504522548218573,0
spec_C,PCA composite,effort_pc1_z,M3,climate_z,-0.0135851540523195,0.0495363614783929,0.986506707697145,0.895228377783499,1.08709186223632,0.783895501268154
spec_C,PCA composite,effort_pc1_z,M3,effort_z,0.333680609002347,0.0286571393688405,1.39609717149014,1.31984276996317,1.47675719911483,2.46507171644735e-31
spec_C,PCA composite,effort_pc1_z,M4,(Intercept),-5.56369671782695,0.125775972218939,0.00383457482306934,0.00299677783244785,0.0049065913110104,0
spec_C,PCA composite,effort_pc1_z,M4,climate_z,-0.0436377203781365,0.0489871255869237,0.957300705196925,0.869660401597532,1.05377298826886,0.373036596689644
spec_C,PCA composite,effort_pc1_z,M4,effort_z,0.224435584831866,0.0412639888921253,1.25161608569069,1.15437395486621,1.35704969724585,5.3574995493513e-08
spec_C,PCA composite,effort_pc1_z,M4,climate_z:effort_z,0.117188892940954,0.0268185076388164,1.12433178797145,1.06675850724026,1.18501231615524,1.24416067010906e-05
spec_D,Birding days,log_effort_days_z,M0,(Intercept),-5.48686575728761,0.113319531886951,0.00414080213586717,0.00331607959133201,0.00517063654721108,0
spec_D,Birding days,log_effort_days_z,M1,(Intercept),-5.62806518082492,0.127555410209974,0.00359552529298179,0.00280017382089572,0.00461678558523786,0
spec_D,Birding days,log_effort_days_z,M1,effort_z,0.685868552579757,0.0463515634718813,1.9854955941617,1.81306627796854,2.17432357677104,1.52943787716971e-49
spec_D,Birding days,log_effort_days_z,M2,(Intercept),-5.48738889397114,0.106545366441305,0.00413863649688263,0.00335864448934224,0.00509976929909702,0
spec_D,Birding days,log_effort_days_z,M2,climate_z,0.192640301637188,0.0467973341904936,1.21244660001776,1.10618540715605,1.32891534130248,3.84702289744346e-05
spec_D,Birding days,log_effort_days_z,M3,(Intercept),-5.63859601710373,0.133550445407322,0.00355786007598594,0.002738472789409,0.00462241887859931,0
spec_D,Birding days,log_effort_days_z,M3,climate_z,-0.0945995898741605,0.0504775615577715,0.909737129508182,0.824040491156135,1.0043458467006,0.0609177578542195
spec_D,Birding days,log_effort_days_z,M3,effort_z,0.727680085146579,0.0521536197876547,2.07027217708169,1.86910366114579,2.29309212554384,3.03220631659612e-44
spec_D,Birding days,log_effort_days_z,M4,(Intercept),-5.77146600479327,0.138772378011778,0.00311518728550247,0.00237333327763122,0.00408892923519028,0
spec_D,Birding days,log_effort_days_z,M4,climate_z,-0.235654149224756,0.0491781909740242,0.790053867430524,0.717456182044959,0.869997540006998,1.65256552651672e-06
spec_D,Birding days,log_effort_days_z,M4,effort_z,0.676169119255905,0.0551985553475467,1.96633050752378,1.76469867031257,2.19100049762823,1.68491404546696e-34
spec_D,Birding days,log_effort_days_z,M4,climate_z:effort_z,0.360473470139679,0.034561838533727,1.43400821392139,1.34008395718205,1.53451546567142,1.81246992509879e-25
